,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
50,12.8%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,White, US,3/1/2021,"
                      Spicy pear fruit grabs hold of the palate and hangs on all the way through. It's got a granular, slightly crunchy mouthfeel, and backing acids that bring a splash of grapefruit and lemon. It's a refreshing, solid, tart wine that should be enjoyed over the next couple of years.                      Paul Gregutt ",Estate,Carabella 2019 Estate Pinot Gris (Chehalem Mountains),$18, Oregon,90, Willamette Valley,Chehalem Mountains,Not rated yet [Add Your Review],Pinot Gris,2019,Carabella
51,13.5%,"Umpqua Valley, Southern Oregon, Oregon, US",750 ml,White, US,3/1/2021,"
                      Fermented entirely in stainless, this fresh and vibrant wine sparks to life with a mix of pear and apple, lemon rinds and pink grapefruit. The palate-cleaning mouthfeel leaves a light and delightful impression of wet stone minerality. Enjoy this now through 2022.                      Paul Gregutt ",Prayer Rock Vineyards,Reustle 2018 Prayer Rock Vineyards Pinot Gris (Umpqua Valley),$25, Oregon,90, Southern Oregon,Umpqua Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Reustle
52,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,3/1/2021,"
                      This is left on the skins long enough to turn it a reddish copper, and it has entered orange wine territory. It's soft and slightly oxidized, with strawberry and peach-fruit flavors. There are proportionate tannins, though more than is usual in most Pinot Gris.                      Paul Gregutt ",,Big Table Farm 2019 Pinot Gris (Willamette Valley),$32, Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Big Table Farm
53,13.1%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,3/1/2021,"
                      This is a solid effort with fully ripened pear and apple fruit, the hallmark of Willamette Valley Pinot Gris. It's framed with skin flavors that set up a hard stop at the midpoint. More bottle age may help to open up the finish.                      Paul Gregutt ",,Westmount 2019 Pinot Gris (Willamette Valley),$25, Oregon,89, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Westmount
54,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,3/1/2021,"
                      This affordable wine is almost effusively fruity, loaded with fleshy pear flavors and noticeable residual sugar. The sweetness rounds out the palate, and the wine has medium concentration through a fresh, clean finish. It would match nicely with a fruit sauce on a pork entrée.                      Paul Gregutt ",,Rainstorm 2018 Pinot Gris (Willamette Valley),$14, Oregon,89, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Rainstorm
55,13.8%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,3/1/2021,"
                      This wine is loaded with tart lemon, lime and grapefruit flavors. The sharp acidity is punctuated by skin phenolics, making this a palate-refreshing, fruit-driven wine. It shows potential as a companion to a wide variety of seafood dishes.                      Paul Gregutt ",Estate Grown,Del Rio 2019 Estate Grown Pinot Gris (Rogue Valley),$16, Oregon,89, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Del Rio
56,13.8%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,3/1/2021,"
                      Aromas of apple, pear and apple skin are followed by broad feeling kiwi and pineapple flavors. It brings plenty of appeal.                      Sean P. Sullivan ",,Nine Hats 2018 Pinot Gris (Columbia Valley (WA)),$14, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Gris,2018,Nine Hats
57,12.1%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,3/1/2021,"
                      The aromas are light but bring some complexity, with notes of apple, pear and the underside of pineapple. Mouthwatering citrus and pear flavors follow. Dried flower notes linger on the finish.                      Sean P. Sullivan ",Daisy,Bieler Family 2019 Daisy Pinot Grigio (Columbia Valley (WA)),$12, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Grigio,2019,Bieler Family
58,13.8%,"California, California Other, California, US",750 ml,White, US,3/1/2021,"
                      Quite light in the glass, this simple but pleasant bottling offers light aromas of apple blossom, honeydew and a steel minerality. Riper apple-flesh flavors show on the palate as does a touch of light lime juice.                      Matt Kettmann ",,Summerland 2019 Pinot Grigio (California),$35, California,88, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2019,Summerland
59,12.9%,"Mendocino, Mendocino County, California, US",750 ml,White, US,3/1/2021,"
                      A hint of pink in the color and unusually ripe, floral flavors help this medium-bodied wine stand out. It's mouthfilling, smooth and full of peach and plums flavors.                      Jim Gordon ",,The Girls in the Vineyard 2019 Pinot Grigio (Mendocino),$20, California,88, Mendocino County,Mendocino,Not rated yet [Add Your Review],Pinot Grigio,2019,The Girls in the Vineyard
60,14.2%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,Rose, US,3/1/2021,"
                      This is 100% Pinot Gris, which has imparted a pretty pale-copper hue to the wine, and brings aromas and light suggestions of cantaloup melon and citrus. It's fresh and clean, with flavors that fall lightly across the palate.                      Paul Gregutt ",Estate Rosé of,Archer 2019 Estate Rosé of Pinot Gris (Chehalem Mountains),$36, Oregon,88, Willamette Valley,Chehalem Mountains,Not rated yet [Add Your Review],Pinot Gris,2019,Archer
61,13.3%,"Eola-Amity Hills, Willamette Valley, Oregon, US",750 ml,White, US,3/1/2021,"
                      As in past vintages, this includes a touch of residual sugar, rounding off the fruit flavors of pear and apple. It's not a big wine, but varietally true and perfectly pleasant. The trailing finish leaves a light impression of powdered sugar.                      Paul Gregutt ",,Lujon 2018 Pinot Gris (Eola-Amity Hills),$14, Oregon,87, Willamette Valley,Eola-Amity Hills,Not rated yet [Add Your Review],Pinot Gris,2018,Lujon
62,13.2%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,3/1/2021,"
                      This soft and approachable young wine has pretty fruit flavors of lemon curd and Bosc pear. Delicately balanced against gentle acids, it's a light and simple wine but perfectly suitable for salmon or light poultry.                      Paul Gregutt ",,Cedar + Salmon 2019 Pinot Gris (Willamette Valley),$19, Oregon,87, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Cedar + Salmon
63,12.5%,"America, US",750 ml,White, US,3/1/2021,"
                      This medium-bodied wine tastes clean, fresh and mildly fruity, offering honeydew melon aromas, jicama flavors and a rather soft texture.                      Jim Gordon ",,Barefoot NV Pinot Grigio (America),$7,America,87,,,Not rated yet [Add Your Review],Pinot Grigio,,Barefoot
64,14.8%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,White, US,3/1/2021,"
                      Aged a year in French oak, this relatively high-octane wine is quickly moving into full maturity. Mashed apple and pear fruit is soft and showing pastrylike flavors. There's a touch of toast also. The best advice is drink up soon.                      Paul Gregutt ",Reserve,Archer 2017 Reserve Pinot Gris (Chehalem Mountains),$36, Oregon,87, Willamette Valley,Chehalem Mountains,Not rated yet [Add Your Review],Pinot Gris,2017,Archer
65,12.9%,"California, California Other, California, US",750 ml,White, US,3/1/2021,"
                      Nearly neutral in flavor, this medium-bodied wine is rounded in texture and generally ripe tasting, with a good nip of acidity for balance.                      Jim Gordon ",,Insomnia NV Pinot Grigio (California),$14, California,86, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,,Insomnia
66,12%,"Lodi, Central Valley, California, US",750 ml,White, US,3/1/2021,"
                      Aromas of dried meat and honeysuckle lead to light, crisp peach and melon flavors in this medium-bodied wine.                      Jim Gordon ",,Gnarly Head 2019 Pinot Grigio (Lodi),$13, California,86, Central Valley,Lodi,Not rated yet [Add Your Review],Pinot Grigio,2019,Gnarly Head
67,13.3%,"Los Carneros, Napa-Sonoma, California, US",750 ml,White, US,3/1/2021,"
                      High-toned in acidity, this light wine is a study in white flower and wet stone, with the fruit quietly nuanced in melon and apple.                      Virginie Boone ",,Merisi 2019 Pinot Gris (Los Carneros),$24, California,86, Napa-Sonoma,Los Carneros,Not rated yet [Add Your Review],Pinot Gris,2019,Merisi
68,11.5%,"River Junction, Central Valley, California, US",750 ml,White, US,3/1/2021,"
                      This light-bodied wine offers fruity aromas of honeydew melons and straightforward flavors on a light texture.                      Jim Gordon ",Estate Grown,McManis 2019 Estate Grown Pinot Grigio (River Junction),$10, California,85, Central Valley,River Junction,Not rated yet [Add Your Review],Pinot Grigio,2019,McManis
69,12.2%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,White, US,3/1/2021,"
                      Low in alcohol and light in flavor, this feels dilute from start to finish. It hints thinly at apple and pear fruit, not much else. Simple, clean and short, it should be consumed soon.                      Paul Gregutt ",Reserve,Schmidt 2019 Reserve Pinot Gris (Applegate Valley),$20, Oregon,85, Southern Oregon,Applegate Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Schmidt
70,13.5%,"California, California Other, California, US",750 ml,White, US,3/1/2021,"
                      This straightforward, medium-bodied wine offers basic melon and peach flavors and a sense of sweetness on the finish.                      Jim Gordon ",,Trinity Oaks 2018 Pinot Grigio (California),$9, California,85, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Trinity Oaks
71,12.5%,"California, California Other, California, US",750 ml,White, US,3/1/2021,"
                      Aromas of pears and peaches give way to banana flavors and a soft texture in this medium-bodied wine.                      Jim Gordon ",,Brownstone NV Pinot Grigio (California),$9, California,84, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,,Brownstone
72,13%,"California, California Other, California, US",3 L,White, US,3/1/2021,"
                      This light-bodied, innocuous wine is very neutral in flavor, giving only a hint of cucumber. It's clean and gulpable.                      Jim Gordon ",,PaintBox NV Pinot Grigio (California),$17, California,83, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,,PaintBox
73,13.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,12/31/2020,"
                      This is an opulent yet charming Pinot Gris from one of Marlborough's most historic wineries. Medium-gold in hue, it opens with delicate aromas of spiced apple, peach, cherry blossom and honeysuckle with saline streaks underneath. There's an ease and balance to the palate: texture, acidity and flavor all working together seamlessly. This Pinot Gris would be a happy companion to a broad array of cuisine, from Southeast Asian fare to cheese platter.                      Christina Pickard ",,Lawson's Dry Hills 2019 Pinot Gris (Marlborough),$17,Marlborough,92,,,Not rated yet [Add Your Review],Pinot Gris,2019,Lawson's Dry Hills
74,11.5%,"Hawke's Bay, New Zealand",750 ml,White, New Zealand,12/31/2020,"
                      This is a new, micro-label by Hawkes Bay-based winemaker Amy Farnsworth, whose philosophy is “no additives or adulterations of any kind,” including sulfur. This Pinot Gris, cloudy and amber-hued, is a fun and funky nod towards northeast Italy. There's a bit of fizz at first but it quickly dissipates and then the focus is on the heady aromatics: nectarines, grapefruit rind, salt, beeswax, butterscotch and wildflowers. In the mouth it's light and refreshing—bone dry, with a pithy bite, like chomping on a citrus seed. Don't drink this too cold, and knock the whole bottle back straight away, for it won't hold up long. That should be an easy task considering how deliciously drinkable it is.                      Christina Pickard ",Gris,Amoise 2019 Gris Pinot Gris (Hawke's Bay),$27,Hawke's Bay,91,,,Not rated yet [Add Your Review],Pinot Gris,2019,Amoise
75,12.5%,"Nelson, New Zealand",750 ml,White, New Zealand,12/31/2020,"
                      From the Nelson region at the top of the North Island, this affordable Pinot Gris offers notes of pear and honeysuckle, backed by subtler aromas like ginger and something dustier, like the spine of a library book. Fruit on the palate is tangy although acidity isn't as lifted as other PGs. Nevertheless there's a lovely texture and food friendliness here that makes for an easy-drinking drop.                      Christina Pickard ",,Middle-Earth 2019 Pinot Gris (Nelson),$17,Nelson,90,,,Not rated yet [Add Your Review],Pinot Gris,2019,Middle-Earth
76,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,White, Italy,12/31/2020,"
                      White spring-flower and white stone-fruit aromas lead the nose on this tangy white. On the refreshing palate, crisp acidity accompanies yellow apple and apricot before finishing on a lime note.                      Kerin O’Keefe ",,Stemmari 2019 Pinot Grigio (Sicilia),$11, Sicily & Sardinia,89,Sicilia,,Not rated yet [Add Your Review],Pinot Grigio,2019,Stemmari
77,13.2%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,12/31/2020,"
                      Bright aromas of pear and cantaloupe lead to fleshy kiwi, papaya and other tropical-fruit flavors. It's a cornucopia of fruit, with a zing on the finish tying it together.                      Sean P. Sullivan ",Estate Grown,Lone Birch 2019 Estate Grown Pinot Gris (Yakima Valley),$12, Washington,89, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Lone Birch
78,13.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,12/31/2020,"
                      This is a solid, and beautifully labeled example of a white wine variety that has seen a rise in popularity in New Zealand. While there's what feels like a fair whack of sulfur on the nose, this is nonetheless ripe and fruity, bouncing from the glass with notes of pears, peaches, nectarines, and a floral-soap character often found in this variety, akin to lavender talcum powder. The palate neatly balances bright acidity with a slippery texture. It remains fruity but is also dry and refreshing.                      Christina Pickard ",,Astrolabe 2019 Pinot Gris (Marlborough),$22,Marlborough,89,,,Not rated yet [Add Your Review],Pinot Gris,2019,Astrolabe
79,12%,"California, California Other, California, US",3 L,White, US,12/31/2020,"
                      This wine has more flavor than many of its competitors, boasting bright peach and ripe melon in the aroma and satisfying white peach on the palate. It's medium bodied and mouthfilling.                      Jim Gordon ",,Bota Box 2019 Pinot Grigio (California),$23, California,88, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2019,Bota Box
80,13%,"San Diego County, South Coast, California, US",750 ml,White, US,12/31/2020,"
                      Clean aromas of wet stone, lime and nectarine show on the crisp nose of this bottling. There is a strong sizzle at the front of the sip, which drops into riper flavors of pear and apple.                      Matt Kettmann ",,Hungry Hawk 2019 Pinot Gris (San Diego County),$30, California,88, South Coast,San Diego County,Not rated yet [Add Your Review],Pinot Gris,2019,Hungry Hawk
