,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
298,11.9%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2021,"
                      A 50-50 blend of Yamhill-Carlton and Ribbon Ridge fruit, this outperforms the listed low alcohol degree of ripeness. It's crisp and lean to be sure, with ample lime, grapefruit and green apple flavors firmly framed with phenolic highlights from whole-cluster pressing. No new oak was used.                      Paul Gregutt ",,Abbey Road Farm 2018 Chardonnay (Willamette Valley),$37, Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Chardonnay,2018,Abbey Road Farm
299,13.9%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      This is a clear, focused white, balanced and complex, with a lush midpalate. Apple, pear and stone fruit combine with ease around integrated oak and a lasting thread of baking spice.                      Virginie Boone ",,Amici 2017 Chardonnay (Sonoma Coast),$25, California,90, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Chardonnay,2017,Amici
300,11.8%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,4/1/2021,"
                      Zesty aromas of lemon and lime peels ride over delicate creamy yeast in this unoaked Chardonnay. There's a gentle creaminess to the medium-bodied palate, filled out by juicy flavors of yellow apple and pear. A mild salty accent gives some pleasing depth to an otherwise brisk expression.                      Alexander Peartree ",Highwire,Hound's Tree 2017 Highwire Chardonnay (North Fork of Long Island),$18, New York,90, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Chardonnay,2017,Hound's Tree
301,14.18%,"Petaluma Gap, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      Nutty, earthy and toasty, this estate-grown white has a steely undercurrent of pulsing acidity that keeps it vibrant and fresh. Strong flavors of pear highlight a medium-bodied palate of integrated flavors and texture.                      Virginie Boone ",La Cruz,Keller 2019 La Cruz Chardonnay (Petaluma Gap),$45, California,90, Sonoma,Petaluma Gap,Not rated yet [Add Your Review],Chardonnay,2019,Keller
302,13.6%,"Sonoma County, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      Barrel-fermented and given 10 months in French oak, this is an impressive and value-minded white with wide appeal. Rounded and balanced, it shows structured layers of steely flint, green apple and peach.                      Virginie Boone ",,Valravn 2019 Chardonnay (Sonoma County),$20, California,90, Sonoma,Sonoma County,Not rated yet [Add Your Review],Chardonnay,2019,Valravn
303,13.7%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,4/1/2021,"
                      The aromas offer notes of candlewax and crayon. There's plenty of deftness to the lightly creamy flavors, keeping the interest high, with lovely balance to it all.                      Sean P. Sullivan ",Lawrence Vineyards,Gård 2018 Lawrence Vineyards Chardonnay (Columbia Valley (WA)),$28, Washington,90, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Chardonnay,2018,Gård
304,14%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      There's a unique and intriguing show of terroir that comes through each vintage on this wine. Alkaline aromas of baking soda and lemon pith meet with light apricot and nectarine on the nose. The palate combines dried lemon and pear peels with a strong rocky character.                      Matt Kettmann ",Gravel Ridge Vineyard,Cooper-Garrod 2018 Gravel Ridge Vineyard Chardonnay (Santa Cruz Mountains),$33, California,90, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Chardonnay,2018,Cooper-Garrod
305,14.3%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      Seamless and stone-driven, this wine is steely with a touch of pineapple and peach. Medium bodied, it delivers fruity richness that is balanced by well-integrated acidity.                      Virginie Boone ",LB,Mueller 2017 LB Chardonnay (Russian River Valley),$36, California,90, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Chardonnay,2017,Mueller
306,14.3%,"Napa Valley, Napa, California, US",750 ml,White, US,4/1/2021,"
                      A rich opening of spicy oak and cinnamon red hots leads the way to a midpalate of rich and rounded varietal style in this well-made, value-minded wine. Delivering texture and flavor, it finishes in a viscous layering of honey and crème brûlée.                      Virginie Boone ",Allomi,Hess Collection 2019 Allomi Chardonnay (Napa Valley),$36, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Chardonnay,2019,Hess Collection
307,13.4%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,4/1/2021,"
                      Aromas of blossomy white flowers, crushed salt and lime peel carry the driven nose. There's a gentle creaminess to the medium-bodied palate, with savory elements of blanched almond and salt leading over gently seared lemon. It ends nutty yet lifted.                      Alexander Peartree ",,Hound's Tree 2017 Chardonnay (North Fork of Long Island),$26, New York,90, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Chardonnay,2017,Hound's Tree
308,13.9%,"Arroyo Seco, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      Opulent aromas of ripe pear, gardenia, apple and coconut show on the nose of this bottling. It's racy with acidity on the sip, where a tart lemon flavor leads into apple blossom, poached pear and pineapple, with a slight butter tone on the finish.                      Matt Kettmann ",Riverstone,J. Lohr 2019 Riverstone Chardonnay (Arroyo Seco),$14, California,90, Central Coast,Arroyo Seco,Not rated yet [Add Your Review],Chardonnay,2019,J. Lohr
309,12.8%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,4/1/2021,"
                      Aromas of brûléed lemon, fresh citrus peels and sea spray are energetic and lifted on the nose of this barrel-aged Chardonnay. There's a silky richness to the medium-bodied palate, yet it's driven by a taut line of acidity that extends to the finish. A delicate frame of toasty spice accents the crisp fruit, making this a well-balanced offering.                      Alexander Peartree ",Estate Reserve,One Woman 2017 Estate Reserve Chardonnay (North Fork of Long Island),$42, New York,90, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Chardonnay,2017,One Woman
310,14.2%,"Santa Lucia Highlands, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      Dried lemon-peel, honeysuckle and kiwi aromas show on the nose of this bottling from renowned viticulturist Steve McIntyre's estate. Brisk flavors of lemon juice and light nectarine meet with hints of underripe pineapple on the sip.                      Matt Kettmann ",McIntyre Estate Vineyard,McIntyre Vineyards 2018 McIntyre Estate Vineyard Chardonnay (Santa Lucia Highlands),$38, California,90, Central Coast,Santa Lucia Highlands,Not rated yet [Add Your Review],Chardonnay,2018,McIntyre Vineyards
311,13.5%,"Dundee Hills, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2021,"
                      This complex, organically grown block selection dramatically reflects the winery's dedication to native yeasts, minimal intervention and mixed fermentation vessels. It's got a wild streak a mile wide, which may delight some palates and mystify others. The tart peach and citrus flavors turn sour as they wind down, with numerous details of pollen and yeast and herbal tea.                      Paul Gregutt ",North Blocks,White Walnut 2018 North Blocks Chardonnay (Dundee Hills),$55, Oregon,90, Willamette Valley,Dundee Hills,Not rated yet [Add Your Review],Chardonnay,2018,White Walnut
312,14.1%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      Steely and crisp in green apple and pear, this balanced white also features an intriguing note of anise. Aged 16 months in French oak, 33% of it new, it is medium bodied in texture and body weight.                      Virginie Boone ",Pratt Vineyard,La Pitchoune 2016 Pratt Vineyard Chardonnay (Sonoma Coast),$58, California,90, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Chardonnay,2016,La Pitchoune
313,14%,"Clarksburg, Central Valley, California, US",750 ml,White, US,4/1/2021,"
                      Fresh pear and apple flavors are accented by subtle bread dough and baking-spice nuances in this medium- to full-bodied wine. It shows a good balance between ripeness and mild acidity for a fresh but satisfying impression.                      Jim Gordon ",Estate Grown,LangeTwins 2019 Estate Grown Chardonnay (Clarksburg),$15, California,90, Central Valley,Clarksburg,Not rated yet [Add Your Review],Chardonnay,2019,LangeTwins
314,14.2%,"Santa Lucia Highlands, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      Dried lemon-peel, honeysuckle and kiwi aromas show on the nose of this bottling from renowned viticulturist Steve McIntyre's estate. Brisk flavors of lemon juice and light nectarine meet with hints of underripe pineapple on the sip.                      Matt Kettmann ",McIntyre Estate Vineyard,McIntyre Vineyards 2018 McIntyre Estate Vineyard Chardonnay (Santa Lucia Highlands),$38, California,90, Central Coast,Santa Lucia Highlands,Not rated yet [Add Your Review],Chardonnay,2018,McIntyre Vineyards
315,12.8%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,4/1/2021,"
                      Aromas of brûléed lemon, fresh citrus peels and sea spray are energetic and lifted on the nose of this barrel-aged Chardonnay. There's a silky richness to the medium-bodied palate, yet it's driven by a taut line of acidity that extends to the finish. A delicate frame of toasty spice accents the crisp fruit, making this a well-balanced offering.                      Alexander Peartree ",Estate Reserve,One Woman 2017 Estate Reserve Chardonnay (North Fork of Long Island),$42, New York,90, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Chardonnay,2017,One Woman
316,14.9%,"Chalk Hill, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      An acid-driven beginning evolves into a bigger, richer style on the midpalate of this wine, which is richly opulent in caramel, brioche and an intensity of fig. Rounded and lengthy, it has full-figured flavor.                      Virginie Boone ",Estate,Chalk Hill 2018 Estate Chardonnay (Chalk Hill),$42, California,90, Sonoma,Chalk Hill,Not rated yet [Add Your Review],Chardonnay,2018,Chalk Hill
317,14.5%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      Dense, decadent and lush in style, with vigorously rich tropical fruit, this full-bodied wine is appealingly lush. Finishing touches of brioche and crème caramel underscore its bold, memorable weight and length.                      Virginie Boone ",Sister Sophie's Estate Vineyard,Thompson 31fifty Wine 2018 Sister Sophie's Estate Vineyard Chardonnay (Russian River Valley),$50, California,90, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Chardonnay,2018,Thompson 31fifty Wine
318,13.9%,"Sta. Rita Hills, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      Tart lemon-peel aromas meet with light marshmallow and hazelnut on the nose of this appellation blend. Long-lingering acidity and a taut texture frame the elderflower and nut flavors of the palate.                      Matt Kettmann ",,Paradise Springs 2018 Chardonnay (Sta. Rita Hills),$39, California,90, Central Coast,Sta. Rita Hills,Not rated yet [Add Your Review],Chardonnay,2018,Paradise Springs
319,13.9%,"Central Coast, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      Very floral aromas of plumeria and jasmine meet with clean lines of apricot, pear and chalk on the nose of this bottling. The chalky minerality comes through on the palate as well, balancing the ripe tones of peach oil and tuberose, and finishing on a bit of toast.                      Matt Kettmann ",,Porter & Plot 2018 Chardonnay (Central Coast),$15, California,90, Central Coast,Central Coast,Not rated yet [Add Your Review],Chardonnay,2018,Porter & Plot
320,14.5%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      Dense, decadent and lush in style, with vigorously rich tropical fruit, this full-bodied wine is appealingly lush. Finishing touches of brioche and crème caramel underscore its bold, memorable weight and length.                      Virginie Boone ",Sister Sophie's Estate Vineyard,Thompson 31fifty Wine 2018 Sister Sophie's Estate Vineyard Chardonnay (Russian River Valley),$50, California,90, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Chardonnay,2018,Thompson 31fifty Wine
321,12.6%,"Cayuga Lake, Finger Lakes, New York, US",750 ml,White, US,4/1/2021,"
                      A surprising result from such a difficult vintage, this white offers bright aromas of peach and yellow apple that are shot through with a blossomy white flower accent. A small portion of this wine saw time in barrel, yielding a gentle roundness to the medium-bodied palate. There's ample lift to the crisp orchard fruit flavors, making this a clean, affable wine that many will enjoy.                      Alexander Peartree ",,Hosmer 2018 Chardonnay (Cayuga Lake),$16, New York,90, Finger Lakes,Cayuga Lake,Not rated yet [Add Your Review],Chardonnay,2018,Hosmer
322,13.9%,"Santa Maria Valley, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      Tart lemon, light mango and lime-zest aromas meet with hints of jasmine and lemongrass on the nose of this bottling. There is tense framing to the sip, where rounded apple-flesh flavors sit atop lingering acidity, with a slightly vinous tone on the finish.                      Matt Kettmann ",Murmur Vineyard,Amor Fati 2018 Murmur Vineyard Chardonnay (Santa Maria Valley),$55, California,90, Central Coast,Santa Maria Valley,Not rated yet [Add Your Review],Chardonnay,2018,Amor Fati
323,14.1%,"Los Carneros, Napa-Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      An oaky nose leads to a core of vanilla and tropical mango on the palate in this richly layered white wine. A steely backbone of acidity helps to keep it both balanced and fresh.                      Virginie Boone ",West Rows Sangiacomo Vineyard,Benziger 2018 West Rows Sangiacomo Vineyard Chardonnay (Los Carneros),$34, California,90, Napa-Sonoma,Los Carneros,Not rated yet [Add Your Review],Chardonnay,2018,Benziger
324,13.1%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      A delicate expression of the cool-climate site, layered and textured in elegant layers, this white offers quiet tones of green apple, Meyer lemon and wet stone. The oak is well integrated and supportive, adding a touch of body to the graceful whole.                      Virginie Boone ",Heintz Vineyard,Bruliam 2019 Heintz Vineyard Chardonnay (Sonoma Coast),$50, California,90, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Chardonnay,2019,Bruliam
325,12.5%,"Trento, Northeastern Italy, Italy",750 ml,Sparkling, Italy,4/1/2021,"
                      Subdued aromas suggesting toasted hazelnut, bread crust and mature white stone fruit shape the nose. The dry, linear, rather lean palate picks up where the nose leaves off, offering coconut, oak, Meyer lemon and yellow-apple skin. An elegant perlage and crisp acidity accompany the linear palate.                      Kerin O’Keefe ",Lunelli Extra Brut Riserva,Ferrari 2015 Lunelli Extra Brut Riserva Chardonnay (Trento),$60, Northeastern Italy,90,Trento,,Not rated yet [Add Your Review],Chardonnay,2015,Ferrari
326,13%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,4/1/2021,"
                      Bright, crisp aromas of peach, apple and yellow blossoms grace the nose of this deftly balanced Chardonnay. About half sees time in French oak, which adds a slightly creamy texture and a bit of spice to the ripe orchard fruit flavors on the palate. The fruit lingers pleasantly on the close.                      Alexander Peartree ",,Dr. Konstantin Frank 2019 Chardonnay (Finger Lakes),$15, New York,90, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Chardonnay,2019,Dr. Konstantin Frank
327,14.1%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      Hearty and oaky, this wine has a confectionery character that makes it lush and ripe in style. Honeycomb and brioche add to the substantial intensity.                      Virginie Boone ",Lorenzo Vineyards,Alquimista Cellars 2016 Lorenzo Vineyards Chardonnay (Russian River Valley),$55, California,89, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Chardonnay,2016,Alquimista Cellars
328,14.2%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      There's a focused streak of rocky minerality on the nose of this bottling along with lime-blossom, lemon-balm and apple-rind aromas. The palate is very citrus-driven, showing lime and grapefruit pith, and then floral waves of jasmine and plumeria take over, leading to a coconut finish.                      Matt Kettmann ",,Santa Barbara Winery 2019 Chardonnay (Santa Barbara County),$20, California,89, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Chardonnay,2019,Santa Barbara Winery
329,15.5%,"Paso Robles, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      Tightly woven aromas of honeysuckle, gardenia, Asian pear and lychee make for a pleasant nose on this bottling. There is a tight weave to the texture of the palate, where lime pith leads into more generous flavors of plumeria and poached pear.                      Matt Kettmann ",Jhelum Estate,Vahali 2019 Jhelum Estate Chardonnay (Paso Robles),$36, California,89, Central Coast,Paso Robles,Not rated yet [Add Your Review],Chardonnay,2019,Vahali
330,14.1%,"Mendocino, Mendocino County, California, US",750 ml,White, US,4/1/2021,"
                      Mild baked apple flavors and a smooth, palate-coating texture give this full-bodied wine a quiet appeal. Hints of butter, vanilla and peach develop on the palate and linger on the finish.                      Jim Gordon ",Estate Grown,Nelson Family Vineyards 2019 Estate Grown Chardonnay (Mendocino),$25, California,89, Mendocino County,Mendocino,Not rated yet [Add Your Review],Chardonnay,2019,Nelson Family Vineyards
331,14.5%,"Monterey, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      One of the more reliably overdelivering brands in California wine today, this bottling begins with aromas of freshly baked apple, sea-salt caramel, vanilla and butter. Both poached and baked apple flavors show on the sip, where a metallic minerality frames a finish of more vanilla and light buttercream.                      Matt Kettmann ",446,Noble Vines 2019 446 Chardonnay (Monterey),$13, California,89, Central Coast,Monterey,Not rated yet [Add Your Review],Chardonnay,2019,Noble Vines
332,13.5%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,4/1/2021,"
                      There's depth and richness to this barrel-fermented and barrel-aged Chardonnay. Luscious yellow plum, lemon and melon flavors are wrapped in a toasty, warm spice embrace.                      Alexander Peartree ",Vintner's Pride Estate Grown Unfiltered,Pellegrini Vineyards 2016 Vintner's Pride Estate Grown Unfiltered Chardonnay (North Fork of Long Island),$30, New York,89, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Chardonnay,2016,Pellegrini Vineyards
333,13.5%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,White, US,4/1/2021,"
                      Pear, apple and candlewax aromas lead to light but creamy feeling peach flavors. There's a mouthwatering aspect to it that ups the interest.                      Sean P. Sullivan ",,Mercer Bros. 2019 Chardonnay (Horse Heaven Hills),$17, Washington,89, Columbia Valley,Horse Heaven Hills,Not rated yet [Add Your Review],Chardonnay,2019,Mercer Bros.
334,13%,"New York, New York Other, New York, US",750 ml,White, US,4/1/2021,"
                      Rich aromas of chamomile, peach and pineapple carry to the weighty, unctuous palate. For all that weight, there's a taut texture and bright acidity to lift it all up, making this a well-balanced, creamy white.                      Alexander Peartree ",Proprietor's Special Reserve,Millbrook 2018 Proprietor's Special Reserve Chardonnay (New York),$25, New York,89, New York Other,New York,Not rated yet [Add Your Review],Chardonnay,2018,Millbrook
335,12%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,4/1/2021,"
                      Delicate aromas of lemon peel and pineapple open up as this wine sits in the glass. There's admirable breadth and juiciness to the fruit on the palate, with a gentle creaminess undercut by lifted acidity and a dash of crushed salt. Overall, it shows nice energy and lift, ending with citrus and warm spice accents.                      Alexander Peartree ",Orchards of Seneca,Living Roots 2018 Orchards of Seneca Chardonnay (Finger Lakes),$22, New York,89, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Chardonnay,2018,Living Roots
336,12.9%,"Seneca Lake, Finger Lakes, New York, US",750 ml,White, US,4/1/2021,"
                      Bright aromas of orange blossom and lily grace the nose of this Chardonnay that's blended with a tiny amount of Traminette. The palate is ripe and juicy in flavors of pineapple and peach, cinched up by a pleasing textural grip and bright acidity. This is a solid buy for those looking for a fruity yet balanced medium-bodied white.                      Alexander Peartree ",Doyle Family,Fox Run 2019 Doyle Family Chardonnay (Seneca Lake),$13, New York,89, Finger Lakes,Seneca Lake,Not rated yet [Add Your Review],Chardonnay,2019,Fox Run
337,14%,"Santa Lucia Highlands, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      This bottling is starting to show its age a bit, with aromas of Meyer lemon balm leading into brioche and toasted chestnuts. The palate offers flavors of applesauce, light vanilla and dried lemon peels.                      Matt Kettmann ",Block K1 McIntyre Estate Vineyard,McIntyre Vineyards 2016 Block K1 McIntyre Estate Vineyard Chardonnay (Santa Lucia Highlands),$52, California,89, Central Coast,Santa Lucia Highlands,Not rated yet [Add Your Review],Chardonnay,2016,McIntyre Vineyards
338,14.5%,"Santa Maria Valley, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      This wine is showing its age a bit, yet begins with inviting aromas of honey, seared marshmallow, buttercream and marzipan. It's less lush on the palate than expected, with flavors of salted almond, roasted apple and more marzipan.                      Matt Kettmann ",Cheval Sauvage,Wild Horse 2016 Cheval Sauvage Chardonnay (Santa Maria Valley),$35, California,88, Central Coast,Santa Maria Valley,Not rated yet [Add Your Review],Chardonnay,2016,Wild Horse
339,13.5%,"The Hamptons, Long Island, Long Island, New York, US",750 ml,White, US,4/1/2021,"
                      Aromas of blanched almond, yellow plum and crushed salt are rich on the nose. The wine's creamy and rounded in feel on the palate, driven by a juicy yellow fruit that's dotted with savory, salty elements. For all its plushness, it has bright acidity in equal measure.                      Alexander Peartree ",Perle,"Wölffer 2018 Perle Chardonnay (The Hamptons, Long Island)",$30, New York,88, Long Island, Long Island,Not rated yet [Add Your Review],Chardonnay,2018,Wölffer
340,13%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2021,"
                      This verges on sourness, with green apple fruit flavors and a touch of gooseberry. Fermented and aged 16 months in neutral barrels, it nonetheless shows a hint of toast in the finish. Definitely a wine for acid lovers, best served as an accompaniment to something along the lines of garlic-roasted chicken.                      Paul Gregutt ",Arlyn Vineyard,Trathen Hall 2018 Arlyn Vineyard Chardonnay (Chehalem Mountains),$26, Oregon,88, Willamette Valley,Chehalem Mountains,Not rated yet [Add Your Review],Chardonnay,2018,Trathen Hall
341,13%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,4/1/2021,"
                      Billowing aromas of pineapple, melon and peach carry the nose of this Chardonnay. It's rich and fruity on the palate, with a gentle creaminess that is immediately pushed aside by racing acidity.                      Alexander Peartree ",Old Vines,Lenz 2015 Old Vines Chardonnay (North Fork of Long Island),$30, New York,88, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Chardonnay,2015,Lenz
342,12%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,4/1/2021,"
                      Quiet aromas of banana and melon meld with a gentle butter cookie accent on the nose. There's ample juiciness to the light-bodied palate, with tart lemon and apple flavors framed by quiet, savory accents.                      Alexander Peartree ",76,Jamesport 2019 76 Chardonnay (North Fork of Long Island),$37, New York,88, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Chardonnay,2019,Jamesport
343,12.9%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,4/1/2021,"
                      Aromas of lemon and pear meld with a slightly brûléed lemon tone, which adds richness and depth to the nose. There's a subtle creaminess to the delicate palate, with pear, apple and citrus flavors pushed along by balanced acidity.                      Alexander Peartree ",Reserve Estate Bottled,Lamoreaux Landing 2018 Reserve Estate Bottled Chardonnay (Finger Lakes),$20, New York,88, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Chardonnay,2018,Lamoreaux Landing
344,13.1%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,4/1/2021,"
                      A slightly brûléed lemon note melds with fresh melon and sea spray in this Chardonnay. There's pleasing creaminess to the palate, with lifted acidity pushing it along.                      Alexander Peartree ",Reserve Estate Bottled,Lamoreaux Landing 2019 Reserve Estate Bottled Chardonnay (Finger Lakes),$20, New York,88, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Chardonnay,2019,Lamoreaux Landing
345,13.2%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,4/1/2021,"
                      A mild nose of butterscotch, lemon and crushed salt carries the nose of this Chardonnay. Seeing time in both stainless steel and oak, the wine has a creaminess on the palate as well as some toasty spice. The citrus fruit takes on a brûléed character, ending taut and lifted.                      Alexander Peartree ",Reserve,Bright Leaf 2018 Reserve Chardonnay (Finger Lakes),$18, New York,88, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Chardonnay,2018,Bright Leaf
346,13.5%,"Sonoma County, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      With tiny amounts of Marsanne and Viognier, this lively white is reductive at first and showy in oak. It evolves to deliver a rich, rounded expression of vanilla, peach and pear, finishing in baking spice.                      Virginie Boone ",Wild Thing,Carol Shelton 2018 Wild Thing Chardonnay (Sonoma County),$19, California,88, Sonoma,Sonoma County,Not rated yet [Add Your Review],Chardonnay,2018,Carol Shelton
347,13.5%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,4/1/2021,"
                      Solid winemaking elevates this affordable wine, sourced from vineyards north, south and in-between. The fruit mix is pleasant but generic, mostly apple flavors. There are interesting hints of buttered herbs and chicken stock, light enough to be considered unusual accents. The wine was not put through malolactic fermentation.                      Paul Gregutt ",,A to Z 2019 Chardonnay (Oregon),$16, Oregon,88, Oregon Other,Oregon,Not rated yet [Add Your Review],Chardonnay,2019,A to Z
348,13.5%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,4/1/2021,"
                      Semitropical in style and floral on the nose, this is a likable white that's smooth and simple, with understated richness and length.                      Virginie Boone ",Giapoza,Michael Pozzan 2018 Giapoza Chardonnay (Sonoma Coast),$18, California,88, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Chardonnay,2018,Michael Pozzan
349,14.4%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,White, US,4/1/2021,"
                      Panna cotta and vanilla make up the aromas and the flavors. A creamy feel caps it off, along with a light medicinal accent. It finishes warm.                      Sean P. Sullivan ",Flyaway,Headturner 2018 Flyaway Chardonnay (Horse Heaven Hills),$25, Washington,88, Columbia Valley,Horse Heaven Hills,Not rated yet [Add Your Review],Chardonnay,2018,Headturner
350,14.5%,"Monterey County, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      Crisp Asian and green-pear aromas meet with jasmine on the very floral nose of this bottling. A tightly wound citrus flavor on the palate unfurls into richer poached pear and sea-salt flavors.                      Matt Kettmann ",,Highlands 41 2019 Chardonnay (Monterey County),$13, California,88, Central Coast,Monterey County,Not rated yet [Add Your Review],Chardonnay,2019,Highlands 41
351,14.5%,"Monterey County, Central Coast, California, US",750 ml,White, US,4/1/2021,"
                      Toasty aromas of macadamia nut, coconut and light marshmallow show on the nose of this bottling. With light tannins that float across the fluffy, pleasant palate, the wine offers seared apple and more marshmallow flavors.                      Matt Kettmann ",Winemaker's Block,Kendall-Jackson 2019 Winemaker's Block Chardonnay (Monterey County),$15, California,88, Central Coast,Monterey County,Not rated yet [Add Your Review],Chardonnay,2019,Kendall-Jackson
352,13.5%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,4/1/2021,"
                      Solid winemaking elevates this affordable wine, sourced from vineyards north, south and in-between. The fruit mix is pleasant but generic, mostly apple flavors. There are interesting hints of buttered herbs and chicken stock, light enough to be considered unusual accents. The wine was not put through malolactic fermentation.                      Paul Gregutt ",,A to Z 2019 Chardonnay (Oregon),$16, Oregon,88, Oregon Other,Oregon,Not rated yet [Add Your Review],Chardonnay,2019,A to Z
353,13.5%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,4/1/2021,"
                      Quite accessible and enjoyable already, this mixes pear and apple flavors into a smooth, fruit-driven wine with just the right dollop of buttery barrel toast. It's balanced and medium-bodied, nicely pulled together and a fine value.                      Paul Gregutt ",,Acrobat 2019 Chardonnay (Oregon),$16, Oregon,88, Oregon Other,Oregon,Not rated yet [Add Your Review],Chardonnay,2019,Acrobat
354,12.2%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White, US,4/1/2021,"
                      Mildly coiled aromas of lemon-lime and pear carry the nose. This is light in feel, with streamlined citrus and apple flavors filled out by a gently creamy yeast note. It ends lifted and bright on a burst of citrus.                      Alexander Peartree ",Unoaked,Anthony Road 2018 Unoaked Chardonnay (Finger Lakes),$16, New York,88, Finger Lakes,Finger Lakes,Not rated yet [Add Your Review],Chardonnay,2018,Anthony Road
355,13.5%,"California, California Other, California, US",750 ml,White, US,4/1/2021,"
                      Pippin apples and Anjou pears come to mind as this generous and fruity wine spreads lavish flavors across the palate. Dashes of vanilla and honey add some extra interest but the pure fruitiness defines it.                      Jim Gordon ",Lot 11,Grayson 2019 Lot 11 Chardonnay (California),$10, California,88, California Other,California,Not rated yet [Add Your Review],Chardonnay,2019,Grayson
