,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
295,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Cherry, plum and spice notes come with a touch of oak. A fresh palate with proper weight and grip tastes of spicy black fruits and plum prior to a clean finish. This may not be special, but it's right for everyday drinking.                      Michael Schachner ",,Viña Eguía 2018  Rioja,$14, Northern Spain,87,Rioja,,Not rated yet [Add Your Review],Tempranillo,2018,Viña Eguía
296,13%,"Valdepeñas, Central Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Stalky aromas are gritty, while this Tempranillo feels creamy at the edges but otherwise closed. Spicy, leafy berry flavors are earthy and basic, while this finishes short. Tempranillo with 20% Cabernet Sauvignon.                      Michael Schachner ",Selección Privada Gran Reserva,Viña Albali 2012 Selección Privada Gran Reserva Tempranillo (Valdepeñas),$14, Central Spain,87,Valdepeñas,,Not rated yet [Add Your Review],Tempranillo,2012,Viña Albali
297,14.1%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,9/1/2020,"
                      Leather and sunbaked earth aromas waft from this medium- to full-bodied wine followed by red-cherry and sour cherry flavors on a lightly tannic texture. The wine has attractive nuances and it's not too heavy.                      Jim Gordon ",,Boeger 2017 Tempranillo (El Dorado),$20, California,87, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Tempranillo,2017,Boeger
298,14%,"Vinos de Madrid, Central Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Plum and minty green notes lead to a full palate made jagged and rugged by hard, grinding tannins. This Tempranillo blend from the Madrid region tastes of blackberry, dark plum and oak-related spices and chocolate. A smacking, edgy finish is generous but rough.                      Michael Schachner ",Las Retamas,El Regajal 2016 Las Retamas Red (Vinos de Madrid),$18, Central Spain,87,Vinos de Madrid,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2016,El Regajal
299,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Dark-berry aromas are extracted and grapey but easy to process. On the palate, this feels fully extracted, with rough tannins and a hint of vinegar. Grapey blackberry and dark-plum flavors are short in front of a tannic finish.                      Michael Schachner ",Roble,Altos de Valdoso 2017 Roble  (Ribera del Duero),$20, Northern Spain,87,Ribera del Duero,,Not rated yet [Add Your Review],"Tinta del Pais, Tempranillo",2017,Altos de Valdoso
300,13%,"Valdepeñas, Central Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Gritty aromas of herbs, earth and berry fruits lead to lean palate with sharp acidity. Red plum and currant flavors don't have much to say on a finish that feels slightly hot and edgy. This is largely Tempranillo with Cabernet blended in.                      Michael Schachner ",Gran Reserva de Familia,Viña Albali 2010 Gran Reserva de Familia Tempranillo (Valdepeñas),$19, Central Spain,87,Valdepeñas,,Not rated yet [Add Your Review],Tempranillo,2010,Viña Albali
301,14%,"Navarra, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Dry, spicy berry aromas are typical of Navarran and Riojano Tempranillo, while this feels crisp and racy, with a chalky mouthfeel. Snappy currant and plum flavors come with mild spice notes backed by an acid-driven finish.                      Michael Schachner ",111,Manzanos 2018 111 Tempranillo (Navarra),$22, Northern Spain,87,Navarra,,Not rated yet [Add Your Review],Tempranillo,2018,Manzanos
302,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Earthy spice notes accent basic berry aromas, while this feels grabby and medium in body. Generic berry and plum flavors finish quickly, with choppy, dry residual tannins.                      Michael Schachner ",Tinto,Palacio del Burgo 2018 Tinto  (Rioja),$10, Northern Spain,86,Rioja,,Not rated yet [Add Your Review],Tempranillo,2018,Palacio del Burgo
303,13.8%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,Rose, US,9/1/2020,"
                      Intriguing aromas of macerated cranberry, white pepper and currant lead to quite smoky-seeming flavors with a citrusy finish.                      Sean P. Sullivan ",,Masset Winery 2016 Tempranillo (Yakima Valley),$32, Washington,86, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Tempranillo,2016,Masset Winery
304,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Gritty berry aromas come in front of a clampy palate that's acidic then tannic and ultimately empty. Chunky berry and vanilla flavors struggle to stay steady on a finish that doesn't improve or devolve.                      Michael Schachner ",Crianza,Matanegra 2012 Crianza  (Ribera del Duero),$40, Northern Spain,86,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2012,Matanegra
305,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Forced oak and resiny aromas give this a chemical note of tire rubber on the nose. The palate is sizable but unruly, with oaky weight and a resiny feel to go with flavors of coconut, vanilla, mocha and woody berry fruits. Roughness and oak are outsized on this Ribera Tempranillo.                      Michael Schachner ",Roble,Portia 2017 Roble  (Ribera del Duero),$17, Northern Spain,86,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2017,Portia
306,13.5%,"Cariñena, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Generic black fruit and spice aromas are slightly leafy, while this feels hard on the palate, with smacking tannins. Plum, berry and spice flavors make the grade, and on the finish this Tempranillo is dry, tannic and scratchy.                      Michael Schachner ",El Circo Volatinero,Grandes Vinos y Viñedos 2018 El Circo Volatinero Tempranillo (Cariñena),$10, Northern Spain,86,Cariñena,,Not rated yet [Add Your Review],Tempranillo,2018,Grandes Vinos y Viñedos
307,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Oaky berry aromas are accompanied by herbal notes and dry brush scents. This is plump and pulpy, with a resiny mouthfeel and chocolaty flavors of berry fruits, raisin and vanilla. A long but sticky finish bolstered by tartaric acidity closes out this hot-vintage Tempranillo.                      Michael Schachner ",Reserva,Condado de Oriza 2015 Reserva  (Ribera del Duero),$16, Northern Spain,86,Ribera del Duero,,Not rated yet [Add Your Review],"Tinta del Pais, Tempranillo",2015,Condado de Oriza
308,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      On first impression, this smells like a pot of freshly brewed coffee, which is fine at breakfast but not at dinner. Hard tannins are dry as bones and dust, while this tastes of black fruits, blackened spice and black coffee. Toasty oak can be a nice addition to a fine wine, but here it's overwhelming.                      Michael Schachner ",Coto Real,El Coto 2012 Coto Real  (Rioja),$50, Northern Spain,85,Rioja,,Not rated yet [Add Your Review],Tempranillo,2012,El Coto
309,14.6%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,Red, US,9/1/2020,"
                      Tannic and oaky, this is rough-hewn with flavors more like Syrah than Tempranillo. Thin, generic fruit is coated in flavors of coffee and vanilla, with a short, bitter finish.                      Paul Gregutt ",Estate,Schmidt 2016 Estate Tempranillo (Applegate Valley),$30, Oregon,85, Southern Oregon,Applegate Valley,Not rated yet [Add Your Review],Tempranillo,2016,Schmidt
310,13.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Jumbled aromas include bits of red-flower petal, reedy red fruits, sugar beet, green herbs and wood. A shearing palate, with piercing acidity, calls for food, airing and patience; this tastes of herbal cherry and red plum, while the finish narrows down to an essence of red fruits and acidity.                      Michael Schachner ",Roble,Dolmo 2017 Roble  (Ribera del Duero),$17, Northern Spain,85,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2017,Dolmo
311,14.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      While this isn't terrible, for a gran reserva from a vaunted vintage it leaves much to be desired. A stalky nose is briary at best and mulchy at worst. A tannic, raw and rubbing palate deals herbal berry and oak flavors, while the finish is woody and not fruity.                      Michael Schachner ",Gran Reserva,Viña Arnáiz 2010 Gran Reserva  (Ribera del Duero),$43, Northern Spain,84,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2010,Viña Arnáiz
312,14%,"La Mancha, Central Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Aromas of raisin and dark plum are gritty and candied, while this Tempranillo feels fleshy but also highly acidic, sort of like aged vinegar. Short, basic plum and berry flavors finish lively and smacking.                      Michael Schachner ",Crianza,Finca Antigua 2016 Crianza Tempranillo (La Mancha),$12, Central Spain,84,La Mancha,,Not rated yet [Add Your Review],Tempranillo,2016,Finca Antigua
313,14.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Hot berry aromas are loaded with chocolaty oak and wet cement scents. A warm resiny palate sees oaky chocolate flavors take over before this moves on to burnt marshmallow and clove on the finish. This is about as far from natural as you can get.                      Michael Schachner ",12 Meses,Protos 2017 12 Meses  (Ribera del Duero),$20, Northern Spain,84,Ribera del Duero,,Not rated yet [Add Your Review],"Tinto Fino, Tempranillo",2017,Protos
314,13%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Stalky berry aromas control a nose that's low on ripeness. On the palate, this Tempranillo is solidly built. Plum and berry flavors fall flat on the back end, while this offers the minimum in terms of finishing feel and flavors.                      Michael Schachner ",,Cofrade 2018  Rioja,$12, Northern Spain,84,Rioja,,Not rated yet [Add Your Review],Tempranillo,2018,Cofrade
315,13.5%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      While this Tempranillo opens with mulchy, cheesy aromas that suggest less than ideal raw materials, flavors of tomato, creamy oak and herbal plum gain some momentum before finishing short and green. As for feel and structure, this is plump and grabby.                      Michael Schachner ",Nature,Pinuaga 2016 Nature Tempranillo (Vino de la Tierra de Castilla),$16, Central Spain,84,Vino de la Tierra de Castilla,,Not rated yet [Add Your Review],Tempranillo,2016,Pinuaga
316,13.9%,"Mendocino, Mendocino County, California, US",750 ml,Red, US,9/1/2020,"
                      Smoky, flinty, black-peppery aromas and flavors give this medium-bodied wine a rustic profile, and firm tannins tighten on the palate.                      Jim Gordon ",Biodynamic,Frey 2016 Biodynamic Tempranillo (Mendocino),$20, California,83, Mendocino County,Mendocino,Not rated yet [Add Your Review],Tempranillo,2016,Frey
317,14%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Stewed, raisiny aromas hit with a thud. A jammy, tannic palate is devoid of elegance, while this tastes of baked berry fruits and beef jerky in front of a hot, heavy finish.                      Michael Schachner ",Crianza,Cyan 2015 Crianza  (Toro),$30, Northern Spain,82,Toro,,Not rated yet [Add Your Review],"Tinta de Toro, Tempranillo",2015,Cyan
318,14%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Mint and clove aromas dominate an unnatural nose. On the palate, this is hard and smacking, with almost no depth or cushion. Grassy, green-leaning red-fruit flavors are oxidized on the finish.                      Michael Schachner ",Manon,Mano A Mano 2017 Manon Tempranillo (Vino de la Tierra de Castilla),$9, Central Spain,81,Vino de la Tierra de Castilla,,Not rated yet [Add Your Review],Tempranillo,2017,Mano A Mano
319,12.5%,"Vino de la Tierra de Castilla, Central Spain, Spain",1 L,Red, Spain,9/1/2020,"
                      Lean, briny, herbaceous aromas of leafy red fruits lead to a linear palate, with no weight, body or depth. This Tempranillo tastes grassy and tart.                      Michael Schachner ",Tinto Lena,Bodegas Morgante 2017 Tinto Lena Tempranillo (Vino de la Tierra de Castilla),$14, Central Spain,80,Vino de la Tierra de Castilla,,Not rated yet [Add Your Review],Tempranillo,2017,Bodegas Morgante
320,13.5%,"Uclés, Central Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Murky aromas of red fruits and cheap oak don't amount to anything inviting. This Tempranillo tastes tart and like chicken fat, while similar greasy, weird flavors carry over to a sour finish. This barely passes for acceptable.                      Michael Schachner ",Solmayor Roble,Bodegas Soledad 2017 Solmayor Roble Tempranillo (Uclés),$9, Central Spain,80,Uclés,,Not rated yet [Add Your Review],Tempranillo,2017,Bodegas Soledad
321,14.5%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Red, Spain,9/1/2020,"
                      Stewy, green aromas are better suited to tomato sauce than Tempranillo. On the palate, this is tannic and sappy. Stewed berry flavors are herbal, weedy and overloaded with forced, unintegrated oak that results in a difficult finish.                      Michael Schachner ",,Mano A Mano 2016 Tempranillo (Vino de la Tierra de Castilla),$11, Central Spain,80,Vino de la Tierra de Castilla,,Not rated yet [Add Your Review],Tempranillo,2016,Mano A Mano
322,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Earthy cherry, plum and cassis aromas are dry and complex, while this feels integrated and balanced. Cherry, red plum and cocoa flavors remain young and vibrant on the palate, while this pedigreed gran reserva offers its usual depth and length on the finish. Ten years in and this still has more in waiting. Drink through 2045.                      Michael Schachner ",Castillo Ygay Gran Reserva Especial,Marqués de Murrieta 2010 Castillo Ygay Gran Reserva Especial  (Rioja),$139, Northern Spain,94,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2010,Marqués de Murrieta
323,15%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Maple aromas top ripe berry, black plum and cassis scents as well as notes of raw wood grain and leather. This ripe-vintage Tinto Fino features broad tannins that are dry almost to the point of scraping. Full-blown blackberry and cassis flavors are supported by copious oak, while this tastes chocolaty and slightly woody on a long finish. Drink through 2026.                      Michael Schachner ",Prestigio,Matarromera 2015 Prestigio  (Ribera del Duero),$80, Northern Spain,94,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2015,Matarromera
324,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Brambly berry and grainy oak aromas are heady before giving way to more savory earth notes. A saturated palate is rich and dense but not soupy or overly heavy, while this pulses with wild berry, black plum and oak flavors. A long, spicy finish burns a bit, which isn't uncommon in Ribera del Duero, the land of big reds. Drink this heavyweight through 2035.                      Michael Schachner ",Malleolus de Sanchomartin,Emilio Moro 2014 Malleolus de Sanchomartin  (Ribera del Duero),$170, Northern Spain,94,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2014,Emilio Moro
325,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Bold blackberry aromas are sappy and lush, with a whiff of vanilla coming from the barrel. A nicely integrated palate features grainy tannins, while this tastes of black plum, wood spice and oak resin along with herbal complexities. Oak and related spice and cocoa flavors dominate a long finish with some heat. Drink through 2028.                      Michael Schachner ",Finca La Blanquera,Monteabellón 2015 Finca La Blanquera  (Ribera del Duero),$90, Northern Spain,93,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2015,Monteabellón
326,15%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      A dense, saturated nose weighs in as stout, which is fitting for a wine boasting 15% abv. Bold black fruit aromas pave the way to a rugged palate that's jagged with hard tannins. Black fruit flavors are deep, full and spicy, with toasty oak providing framing. On the finish, coffee and wood spice flavors dominate. Drink through 2027, preferably with beef or lamb.                      Michael Schachner ",Reserva,Protos 2014 Reserva  (Ribera del Duero),$35, Northern Spain,93,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2014,Protos
327,13.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,8/1/2020,"
                      This is a delicious, immediately accessible and fairly priced Tempranillo, starting with aromas of roasted plums, figs, loam, gravel and clove. Sandy tannins grab hold of the palate, but not too firmly for the creamy mouthfeel, allowing grilled mulberry, star anise and cardamom flavors to take center stage.                      Matt Kettmann ",Mossfire Ranch,Rabble 2017 Mossfire Ranch Tempranillo (Paso Robles),$27, California,93, Central Coast,Paso Robles,Not rated yet [Add Your Review],Tempranillo,2017,Rabble
328,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Smooth plum and berry aromas are ripe and on the money. A full, direct palate is weighty but not heavy, with racy acidity. Blackberry and black currant flavors are fully oaked but don't taste woody, while this Tinto Fino is smooth on a finish with wood spice and vanilla residuals. Drink through 2028.                      Michael Schachner ",Reserva,Emina 2015 Reserva  (Ribera del Duero),$45, Northern Spain,93,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2015,Emina
329,14.1%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,8/1/2020,"
                      This rich mouthfilling wine offers concentrated black-fruit flavors that coat the palate and are wrapped in fine-grained tannins. It is full bodied, shows delicious black-plum and dark-chocolate flavors and has a lingering finish.                      Jim Gordon ",Estate,Las Positas 2016 Estate Tempranillo (Livermore Valley),$48, California,92, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Tempranillo,2016,Las Positas
330,13.8%,"Arroyo Seco, Central Coast, California, US",750 ml,Red, US,8/1/2020,"
                      This is an interesting and refreshing take on a grape that's typically thick and leathery. Aromas of barbecued strawberries, crushed slate, gravel and dried rose petals lead into a lightly bodied palate, where light strawberry and pomegranate flavors cling to a taut texture.                      Matt Kettmann ",,Morgan 2018 Tempranillo (Arroyo Seco),$24, California,92, Central Coast,Arroyo Seco,Not rated yet [Add Your Review],Tempranillo,2018,Morgan
331,14.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Slightly stalky berry fruit aromas are supported by oaky notes of vanilla, wood grain and coconut. On the palate, this is fairly fresh and high in tension, with dry, spicy red berry flavors that are notably and properly wood-aided. A hint of buttery oak softens an otherwise tight as nails finish. Drink through 2030.                      Michael Schachner ",Reserva,Valduero 2014 Reserva  (Ribera del Duero),$43, Northern Spain,92,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2014,Valduero
332,N/A,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Dark-berry aromas of cherry cough drop intermingle with minty chocolaty richness on a full-fledged nose. This is ripe and full on the palate, with popping acidity and firm tannins. Wild berry and chocolaty oak flavors finish long and little by little, with only the slightest bit of Ribera's frequently seen heat and punch. Drink through 2025.                      Michael Schachner ",Sensaciones,Ferratus 2014 Sensaciones  (Ribera del Duero),$53, Northern Spain,92,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2014,Ferratus
333,15%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Intense plum and berry aromas are strapping but coarse and rough. A drawing palate pulls inward and downward with rugged tannins, while this tastes of hard spices, wood grain, blackberry and dark plum. The finish is similar to the primary palate, meaning tannic, dry and powerful. Drink through 2028.                      Michael Schachner ",,Dominio de Atauta 2015  Ribera del Duero,$35, Northern Spain,92,Ribera del Duero,,Not rated yet [Add Your Review],"Tinto Fino, Tempranillo",2015,Dominio de Atauta
334,14.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Aromas of spice and blackberry meld with a touch of game on the nose. The palate feels tightly coiled in similar tones alongside vanilla, while the finish brings a kick of toasty oak. Drink through 2027.                      Michael Schachner ",Reserva,Trus 2015 Reserva  (Ribera del Duero),$38, Northern Spain,92,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2015,Trus
335,14.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Aromas of spice and blackberry meld with a touch of game on the nose. The palate feels tightly coiled in similar tones alongside vanilla, while the finish brings a kick of toasty oak. Drink through 2027.                      Michael Schachner ",Reserva,Trus 2015 Reserva  (Ribera del Duero),$38, Northern Spain,92,Ribera del Duero,,Not rated yet [Add Your Review],Tempranillo,2015,Trus
336,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Aromas of prune, dried beef and blackberry are dense, indicating that this aged Tempranillo is more bull than ballerina. A big palate shows tartaric bite and some burn, while this tastes of savory berry fruits, cured meat and oak. This is medium in length on the finish; very nice but lacks complexity. Drink now.                      Michael Schachner ",Conde de los Andes Colección Histórica Primera Edicón,Bodegas Ollauri 2004 Conde de los Andes Colección Histórica Primera Edicón  (Rioja),$90, Northern Spain,91,Rioja,,Not rated yet [Add Your Review],Tempranillo,2004,Bodegas Ollauri
337,N/A,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Full berry and plum aromas are complete as they lead to a racy palate with lively acidity and spirit. Cherry, plum and a dusting of cocoa are lead players on the flavor profile, while this crianza finishes long and fresh. This is everything you want from Rioja crianza.                      Michael Schachner ",Viña Real Crianza,CVNE 2017 Viña Real Crianza  (Rioja),$17, Northern Spain,91,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2017,CVNE
338,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Earthy aromas of dried red fruits are spicy and leafy, with no overt ripeness whatsoever. A mix of racy acidity and pulpy fruit makes for a balanced palate with La Rioja Alta's patented elegance, while this tastes of earthy cherry and dried red currant. Only on the finish does one catch a touch of berry ripeness and raisin. Drink through 2030.                      Michael Schachner ",Gran Reserva 904,La Rioja Alta 2010 Gran Reserva 904  (Rioja),$75, Northern Spain,91,Rioja,,Not rated yet [Add Your Review],Tempranillo,2010,La Rioja Alta
339,14.5%,"Península de Setúbal, Portugal",750 ml,Red, Portugal,8/1/2020,"
                      The Aragonez grape, a k a Tempranillo, has given a dense while elegant wine. Black currant fruits and acidity have now matured into a harmonious whole while still leaving plenty of structure. Drink now.                      Roger Voss ",,Cooperativa Agricola de Santo Isidro de Pegoes 2015 Aragonez (Península de Setúbal),N/A,Península de Setúbal,90,,,Not rated yet [Add Your Review],"Aragonez, Tempranillo",2015,Cooperativa Agricola de Santo Isidro de Pegoes
340,13.5%,"Alentejano, Portugal",750 ml,Red, Portugal,8/1/2020,"
                      A fine, stylish wine, this is now mature with ripe tannins as well as smoky flavors. The wine's bright acidity is balanced by ample fruit richness. Drink this fine wine now.                      Roger Voss ",,Cortes de Cima 2015 Aragonez (Alentejano),$45,Alentejano,90,,,Not rated yet [Add Your Review],"Aragonez, Tempranillo",2015,Cortes de Cima
341,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Plum, cherry and earthy spice notes make up a classic Rioja nose, while this crianza from a hot, dry year feels fleshy and ripe. Dark berry flavors push toward the limits of raisiny on the warm finish.                      Michael Schachner ",Crianza,Lopez de Haro 2017 Crianza  (Rioja),$13, Northern Spain,90,Rioja,,Not rated yet [Add Your Review],Tempranillo,2017,Lopez de Haro
342,15%,"Douro, Portugal",750 ml,Red, Portugal,8/1/2020,"
                      A powerful wine, this is dark with tannins that are just beginning to smooth out. The wine has juicy berry fruits and richness that is allowing the wine to broaden out. It should be ready from 2021.                      Roger Voss ",,Quinta de Ventozelo 2017 Tinta Roriz (Douro),$18,Douro,90,,,Not rated yet [Add Your Review],"Tinta Roriz, Tempranillo",2017,Quinta de Ventozelo
343,14.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,8/1/2020,"
                      Warm baking-spice aromas meet equally warm, generous berry and cherry flavors in this full-bodied, oaky and enjoyable wine. Cedar, vanilla, cinnamon and wood-smoke nuances coat ripe red cherries and blackberries on a smooth, moderately tannic texture.                      Jim Gordon ",Tizona Gran Reserva,Bokisch 2014 Tizona Gran Reserva Tempranillo (Lodi),$60, California,90, Central Valley,Lodi,Not rated yet [Add Your Review],Tempranillo,2014,Bokisch
344,14.1%,"Alta Mesa, Central Valley, California, US",750 ml,Red, US,8/1/2020,"
                      Saturated with dark-cherry flavors and soaked in velvety tannins, this full-bodied wine tastes delicious and generous, and feels broad and almost gentle despite the tannins.                      Jim Gordon ",Reserve Silvaspoons Vineyard,Scotto Family Cellars 2017 Reserve Silvaspoons Vineyard Tempranillo (Alta Mesa),$20, California,89, Central Valley,Alta Mesa,Not rated yet [Add Your Review],Tempranillo,2017,Scotto Family Cellars
345,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Earthy aromas of slow-cooked beef and spiced plum come with an intense whiff of dried blood and/or iodine. This is shear and medium in weight, with savory plum flavors ruling the palate along with a shock of acidity. High acidity remains on a clipped finish.                      Michael Schachner ",Reserva,Tarón 2008 Reserva  (Rioja),$19, Northern Spain,89,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2008,Tarón
346,13%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      A chlorine note rises up from an otherwise basic nose with red berry aromas. On the palate, this feels fleshy but also high in acidity. Red fruit flavors with tomato notes lead to an extended finish that settles comfortably.                      Michael Schachner ",Gran Reserva Colección Especial,Latitud 42 2010 Gran Reserva Colección Especial  (Rioja),$60, Northern Spain,89,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2010,Latitud 42
347,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Savory dark-fruit aromas are furry and nutty, with an aged balsamic element. On the palate, this is a bit hot and resiny in feel, while the flavor profile is oaky and spicy, with little fruit character to ponder. A dry finish is hollow and woody tasting. This provides an accurate reflection of a difficult cold vintage in Rioja.                      Michael Schachner ",10 Años Después Edicíon Limitada,Valenciso 2008 10 Años Después Edicíon Limitada  (Rioja),$80, Northern Spain,88,Rioja,,Not rated yet [Add Your Review],Tempranillo,2008,Valenciso
348,13%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,8/1/2020,"
                      Aromas of cedar and cinnamon lead to rather tart fruit flavors and a grippy texture in this medium-bodied wine. Its mouthfilling, moderately tannic texture will pair nicely with hunks of meat.                      Jim Gordon ",,Belledor 2017 Tempranillo (Amador County),$28, California,88, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Tempranillo,2017,Belledor
349,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      A desiccated pop of raisiny berry aromas leads a ripe, sweet nose toward a fleshy palate that's a touch soft and flabby, reflective of a hot, dry vintage. Plum, cassis and raisiny flavors fade on the finish without much structure.                      Michael Schachner ",Monte Real de Familia Crianza,Bodegas Riojanas 2017 Monte Real de Familia Crianza  (Rioja),$18, Northern Spain,88,Rioja,,Not rated yet [Add Your Review],Tempranillo,2017,Bodegas Riojanas
350,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Dry earth and damp notes on the nose take forever to lessen, while this feels hot and a touch stewy. Earthy, oaky berry and dried spice flavors finish a bit wild and funky. The 2004 vintage was great in Rioja, but this gran reserva is not at the highest level.                      Michael Schachner ",Gran Reserva,Urbina 2004 Gran Reserva  (Rioja),$60, Northern Spain,87,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2004,Urbina
351,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      A spicy, gritty nose borders on underripe, and by no means is this fruity in aromas or afterwards. Grabby tannins are clamping on a highly acidic palate, while this tastes of savory currant, tomato and lemony oak. A fresh, crisp finish runs long due to acidity.                      Michael Schachner ",Gran Reserva,Burgo Viejo 2010 Gran Reserva  (Rioja),$30, Northern Spain,87,Rioja,,Not rated yet [Add Your Review],Tempranillo,2010,Burgo Viejo
352,14.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,8/1/2020,"
                      Reedy berry and dusty earth aromas are pretty basic, while this feels raw and grainy. Oaky flavors of clove and berry fruits are muddled, while this tastes woody and slightly green and lacking on the finish.                      Michael Schachner ",Cune Crianza,CVNE 2017 Cune Crianza  (Rioja),$14, Northern Spain,86,Rioja,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2017,CVNE
