,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
322,13.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/31/2020,"
                      Produced at the Domaine la Gemière, this wine is crisp and softly textured, with herbal and green-fruit flavors. It is bright, balancing fruitiness and acidity. Drink the wine now.                      Roger Voss ",French Blonde,Xavier Flouret 2019 French Blonde  (Sancerre),$25, Loire Valley,87,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Xavier Flouret
323,14.5%,"Rutherford, Napa, California, US",750 ml,White, US,12/31/2020,"
                      Textured and intensely flavored, this tastes of tart lemon, grapefruit and guava. Full bodied and overtly ripe, it packs a lasting punch of concentration and weight.                      Virginie Boone ",,OneHope 2018 Fumé Blanc (Rutherford),$45, California,87, Napa,Rutherford,Not rated yet [Add Your Review],"Fumé Blanc, Sauvignon Blanc",2018,OneHope
324,14%,"North Coast, North Coast, California, US",750 ml,White, US,12/31/2020,"
                      This deceptively full-bodied wine offers light petrol and earth aromas followed by peach-skin and peach-flesh flavors on a juicy, appetizing texture. It's lively, flavorful and different.                      Jim Gordon ",,Cline 2019 Sauvignon Blanc (North Coast),$13, California,87, North Coast,North Coast,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Cline
325,13%,"California, California Other, California, US",750 ml,White, US,12/31/2020,"
                      Lemon, lime and snap pea aromas lead to very fresh, vivid, herbal flavors in this light-bodied, appetizing wine.                      Jim Gordon ",,Barefoot NV Sauvignon Blanc (California),$7, California,87, California Other,California,Not rated yet [Add Your Review],Sauvignon Blanc,,Barefoot
326,13%,"Marlborough, New Zealand",750 ml,White, New Zealand,12/31/2020,"
                      There's what feels like a good whack of sulfur to start on this wine. Underneath, plenty of typical Marlborough Sauvignon notes can be found: green bell pepper, gooseberry, passion fruit, lemon and a slightly sweaty, feline funk. The acidity is mouthpuckering, like chewing on a lemon, but there's some textural weight here, too. A line of bright citrusy fruit flows through to finish.                      Christina Pickard ",,Kennedy Point 2019 Sauvignon Blanc (Marlborough),$22,Marlborough,87,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Kennedy Point
327,13%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,12/31/2020,"
                      In this perfumed wine, ripe white fruits are balanced by well-judged acidity. The wine's texture and fruits are still young, vibrant and fresh. Give the wine time and drink from 2021.                      Roger Voss ",Domaine de Riaux,Bertrand Jeannot et Fils 2018 Domaine de Riaux  (Pouilly-Fumé),$25, Loire Valley,87,Pouilly-Fumé,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Bertrand Jeannot et Fils
328,12.5%,"Waipara Valley, New Zealand",750 ml,White, New Zealand,12/31/2020,"
                      In line with many in this category, there's a hefty funk factor here. It opens with pungent oniony, feline notes followed by green-bell-pepper, snow-pea and seashell aromas. Stone and citrus fruit peek through the cracks. The reductive, underripe elements are more prominent on the palate where what feels like a small amount of residual sugar adds a bit of texture and sweetness to the jagged edged acidity.                      Christina Pickard ",,Rubus 2019 Sauvignon Blanc (Waipara Valley),$20,Waipara Valley,86,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Rubus
329,13.5%,"California, California Other, California, US",750 ml,White, US,12/31/2020,"
                      Dried grapefruit-peel and light basil aromas show on the nose of this bottle. The palate it a bit flat in texture, offering flavors of lime peel and apple juice.                      Matt Kettmann ",,SeatPocket 2018 Sauvignon Blanc (California),$20, California,86, California Other,California,Not rated yet [Add Your Review],Sauvignon Blanc,2018,SeatPocket
330,13.8%,"Central Coast, Central Coast, California, US",750 ml,White, US,12/31/2020,"
                      Dried grass, lime-peel and green-sage aromas make for a typical nose on this bottling. The palate is a tad sweeter, with riper apple flavors and not much acidity.                      Matt Kettmann ",,SIX26 2018 Sauvignon Blanc (Central Coast),$29, California,86, Central Coast,Central Coast,Not rated yet [Add Your Review],Sauvignon Blanc,2018,SIX26
331,12.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,12/31/2020,"
                      Less boisterous than some in this category, this wine leads with characters of waxy lemon-lime, snap pea and tomato leaf. The style's distinctive feline funk stands out, too. The palate feels generally underripe, with acidity forced and sharp, but there's a slight creamy texture to add much needed generosity to what is a mostly skeletal wine.                      Christina Pickard ",,Tomtit 2019 Sauvignon Blanc (Marlborough),$13,Marlborough,86,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Tomtit
332,14.2%,"Napa Valley, Napa, California, US",750 ml,White, US,12/31/2020,"
                      This white is thick and oaky, with citrus-driven fruitiness. Medium bodied, it has a twist of legume and grassiness on the finish.                      Virginie Boone ",,Montgomery Estates 2018 Sauvignon Blanc (Napa Valley),$45, California,86, Napa,Napa Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Montgomery Estates
333,12.5%,"California, California Other, California, US",750 ml,White, US,12/31/2020,"
                      This smooth and straightforward wine is medium bodied, fairly neutral in flavor and easy to sip.                      Jim Gordon ",,Imagery 2019 Sauvignon Blanc (California),$20, California,86, California Other,California,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Imagery
334,12.34%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,12/31/2020,"
                      Aromas of dried rose petal and herb lead to flavors that fall a bit flat, looking for a hook to hang the hat on. Tart acidity lingers on the finish.                      Sean P. Sullivan ",,Waterbrook 2019 Sauvignon Blanc (Columbia Valley (WA)),$13, Washington,86, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Sauvignon Blanc,2019,Waterbrook
335,14%,"Touraine, Loire Valley, France",750 ml,White, France,12/31/2020,"
                      This crisp, grassy wine has rich gooseberry freshness. Drink this tight, taut and fruity wine now.                      Roger Voss ",,Domaine A Deux 2019 Sauvignon Blanc (Touraine),$18, Loire Valley,86,Touraine,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Domaine A Deux
336,14%,"Touraine, Loire Valley, France",750 ml,White, France,12/31/2020,"
                      This crisp, grassy wine has rich gooseberry freshness. Drink this tight, taut and fruity wine now.                      Roger Voss ",,Domaine A Deux 2019 Sauvignon Blanc (Touraine),$18, Loire Valley,86,Touraine,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Domaine A Deux
337,13.5%,"Sonoma Valley, Sonoma, California, US",750 ml,White, US,12/31/2020,"
                      Steely and high-toned in citrus-driven flavors of lime and grapefruit, this wine is light bodied and simple in approach.                      Virginie Boone ",Wines for Lunch,Sonoma Collection 2019 Wines for Lunch Sauvignon Blanc (Sonoma Valley),N/A, California,86, Sonoma,Sonoma Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Sonoma Collection
338,13%,"Tejo, Portugal",750 ml,White, Portugal,12/31/2020,"
                      A lightly herbal, grassy wine has great freshness as well as attractive acidity. There is also a nod to the warm Tejo climate with hints of pineapple. The wine is ready to drink.                      Roger Voss ",,Quinta da Alorna 2019 Sauvignon Blanc (Tejo),$14,Tejo,86,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Quinta da Alorna
339,14%,"Touraine, Loire Valley, France",750 ml,White, France,12/31/2020,"
                      A soft, tropical fruit and floral wine, this is packed with freshness, fruitiness and balancing acidity. It is ready to drink.                      Roger Voss ",Ponte d'Agrumes,Complices de Loire 2019 Ponte d'Agrumes Sauvignon Blanc (Touraine),$17, Loire Valley,86,Touraine,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Complices de Loire
340,13.5%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,12/31/2020,"
                      This grassy and herbal wine has green fruits and tangy acidity. The minerality is still forceful and the strong texture needs to subside before drinking. Wait until 2021.                      Roger Voss ",,Domaine de Bel Air 2019  Pouilly-Fumé,$25, Loire Valley,86,Pouilly-Fumé,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Domaine de Bel Air
341,13.5%,"Amador County, Sierra Foothills, California, US",750 ml,White, US,12/31/2020,"
                      Bright aromas of bananas and bubble gum make this fruity, medium-bodied wine an outlier. It's a gushing, effusive style of Sauvignon.                      Jim Gordon ",,Bella Grace 2019 Sauvignon Blanc (Amador County),$20, California,85, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Bella Grace
342,13.5%,"Amador County, Sierra Foothills, California, US",750 ml,White, US,12/31/2020,"
                      Bright aromas of bananas and bubble gum make this fruity, medium-bodied wine an outlier. It's a gushing, effusive style of Sauvignon.                      Jim Gordon ",,Bella Grace 2019 Sauvignon Blanc (Amador County),$20, California,85, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Bella Grace
343,13.7%,"Sonoma County, Sonoma, California, US",750 ml,White, US,12/31/2020,"
                      Thick in melon and apricot flavors, this white has a metallic edge and enduring earthiness.                      Virginie Boone ",County Cuvée,Lucky Rock Wine Co. 2019 County Cuvée Sauvignon Blanc (Sonoma County),$17, California,85, Sonoma,Sonoma County,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Lucky Rock Wine Co.
344,14.3%,"Rutherford, Napa, California, US",750 ml,White, US,12/31/2020,"
                      This white has a candied quality and a lingering flavor of sour lemon. Stainless-steel fermented and aged, it finishes in a crisp last note of green apple.                      Virginie Boone ",Estate Grown,OneHope 2018 Estate Grown Sauvignon Blanc (Rutherford),$35, California,85, Napa,Rutherford,Not rated yet [Add Your Review],Sauvignon Blanc,2018,OneHope
345,12.5%,"Tejo, Portugal",750 ml,White, Portugal,12/31/2020,"
                      A tropical-fruit style of Sauvignon Blanc, this is softly textured and fruity. Pineapple and yellow fruits come through the wine's texture and light acidity. It is ready to drink.                      Roger Voss ",,Quinta da Lapa 2019 Sauvignon Blanc (Tejo),$18,Tejo,85,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Quinta da Lapa
346,13%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,12/31/2020,"
                      Still young and tight, this wine has green fruits and a strong presence of citrus. Acidity cuts right through to give an intensely crisp aftertaste. Drink from 2021.                      Roger Voss ",,Château Favray 2019  Pouilly-Fumé,$19, Loire Valley,85,Pouilly-Fumé,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Château Favray
347,13.6%,"Mendocino Ridge, Mendocino County, California, US",750 ml,White, US,12/31/2020,"
                      This rather light-bodied wine shows a strong dried garlic aroma, followed by onion and dried herb flavors.                      Jim Gordon ",,Dogwood & Thistle 2019 Sauvignon Blanc (Mendocino Ridge),$22, California,85, Mendocino County,Mendocino Ridge,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Dogwood & Thistle
348,12.9%,"Marlborough, New Zealand",750 ml,White, New Zealand,12/31/2020,"
                      This is a straightforward Sauvignon with a heavy dose of winemaking. Reductive and sulfuric to start, the Band-Aid and onion aromas stifle the fruit and green veg characters. The palate is watery in texture with searing, cheek-sucking acidity, but with a visible line of fruit.                      Christina Pickard ",,Lexicon 2019 Sauvignon Blanc (Marlborough),$18,Marlborough,85,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Lexicon
349,13.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,12/31/2020,"
                      This opens with the unmistakably pungency of Marlborough Sauvignon Blanc: bell pepper, green beans and tomato leaf followed by lemon-lime and gooseberry. The acidity is cheek sucking, with an unforgiving bite that makes it hard to take another sip. Could use some riper, fleshier fruit and less sulfur.                      Christina Pickard ",Estate,Tiki 2019 Estate Sauvignon Blanc (Marlborough),$15,Marlborough,85,,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Tiki
350,13.7%,"Napa Valley, Napa, California, US",750 ml,White, US,12/31/2020,"
                      This wine tastes candied in lemon, lime and grapefruit, with a crisp tartness that is slightly out of proportion to the perceived sweetness.                      Virginie Boone ",Moskowite Ranch Reserve,Prix 2018 Moskowite Ranch Reserve Sauvignon Blanc (Napa Valley),$45, California,84, Napa,Napa Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Prix
351,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      One of a powerful series of single-vineyard releases from this producer, this rich, spicy wine shows maturity and almost perfect density and balance. Flavors have now softened into maturity while still hinting at vibrant green fruits. Drink this wine now although it will age further. Organic and biodynamic.                      Roger Voss ",Le Pavé,Domaine Vacheron 2017 Le Pavé  (Sancerre),$135, Loire Valley,96,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Domaine Vacheron
352,13.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      This is the top wine from this producer, named for the founder of the dynasty in 1513. Limited production and wood aged, the wine is well proportioned. It offers green fruit that has been softened by the wood, a strong mineral edge and great intensity and richness. The wine is ready to drink.                      Roger Voss ",Cuvée Pierre Etienne,Joseph Mellot 2017 Cuvée Pierre Etienne  (Sancerre),$60, Loire Valley,95,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Joseph Mellot
353,13.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      This ripe, rounded wine is beginning to mature into rich, impressive fruit tones. Minerality, tight green fruits and an herbal edge are concentrated. It is sourced from the steep slope of one of Sancerre's most famous vineyards. Drink now.                      Roger Voss ",Les Monts Damnés,Domaine Delaporte 2018 Les Monts Damnés  (Sancerre),$53, Loire Valley,95,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Delaporte
354,13.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      This beautifully rich, superbly textured wine is made from biodynamically grown Sauvignon Blanc. It has a fine tension between crispness and ripe yellow and white fruits. There is great aging potential here. So while the wine is ready, it would be a shame not to wait until 2022 for full maturity.                      Roger Voss ",Les Romains,Domaine Fouassier 2018 Les Romains  (Sancerre),$45, Loire Valley,95,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Fouassier
355,14%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      A deep, structured wine grown on chalk soil, this is still very young. A steely edge contrasts with the fruitiness. The squeezed-lemon edge is still very present, with a taut texture that promises good aging. Drink from 2021. Organic.                      Roger Voss ",La Comtesse,Domaine Laporte 2018 La Comtesse  (Sancerre),$35, Loire Valley,95,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Laporte
356,12.5%,"Südsteiermark, Austria",375 ml,Dessert, Austria,12/1/2020,"
                      A gentle muskiness appears on the nose first. This is followed by candied lemon zest headiness. The incredibly concentrated palate then bursts forth with untold, bundled freshness that cuts the immense sweetness and makes this come across as an elixir. This will need time to evolve, but its immense concentration and rapier acidity make it a candidate for eternity. No hurry to drink this at all—it will still be pristine in 2050.                      Anne Krebiehl MW ",TBA Tement Essenz Ried Zieregg,Tement 2017 TBA Tement Essenz Ried Zieregg Sauvignon Blanc (Südsteiermark),$37,Südsteiermark,95,,,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Tement
357,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      Named after the founder of the Bourgeois domaine, this limited edition is subtle and sophisticated. Wood and then bottle aging have produced a ripe wine that is mature with yellow fruits, softened and perfumed. Drink now.                      Roger Voss ",Cuvée Etienne Henri,Henri Bourgeois 2016 Cuvée Etienne Henri  (Sancerre),$60, Loire Valley,94,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2016,Henri Bourgeois
358,14%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      Old vines on flint soil have yielded this particularly concentrated, complex wine. The acidity and texture contrast with green-fruit and gooseberry flavors, suggesting the wine will age well. There is great depth to this wine that will be at its best from 2022.                      Roger Voss ",Sancerre d'Antan Terroir de Silex,Henri Bourgeois 2017 Sancerre d'Antan Terroir de Silex  (Sancerre),$55, Loire Valley,94,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Henri Bourgeois
359,13.5%,"Happy Canyon of Santa Barbara, Central Coast, California, US",750 ml,White, US,12/1/2020,"
                      This bottling is extremely aromatic on the nose, with aromas of passion fruit, guava peel, lemon curd and a unique lanolin element. The wine is racy on the palate and yet with a viscous density as well, delivering flavors of ripe cherimoya and light guava jelly, proving both fresh and meaty.                      Matt Kettmann ",Grimm's Bluff Vineyard,Dragonette 2018 Grimm's Bluff Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),$50, California,94, Central Coast,Happy Canyon of Santa Barbara,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Dragonette
360,14.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      This wine comes from what is arguably the top vineyard in Bué. It is sumptuous and ripe with dense green fruits over a strongly mineral texture. Spice comes through the fine structure, adding piquancy to the fruitiness. The wine could be drunk now, but will be even better from 2021.                      Roger Voss ",Le Chêne Marchand,Lucien Crochet 2018 Le Chêne Marchand  (Sancerre),$45, Loire Valley,94,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Lucien Crochet
361,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      Fermented and matured in wood, this wine is at its peak. While keeping all its textured crispness and green-fruit flavors, it has also gained a toasty edge that softens the intense acidity, filling and rounding it beautifully. Drink the wine now.                      Roger Voss ",Mélodie,Domaine Fouassier 2017 Mélodie  (Sancerre),$84, Loire Valley,94,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Domaine Fouassier
362,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      This powerful wine is both rich and fruity. The flint soil of the vineyard gives a mineral edge to crisp white fruits that are finished with citrus flavors and a still-youthful tang. Drink the wine from 2021. Organic and biodynamic.                      Roger Voss ",Les Romains,Domaine Vacheron 2018 Les Romains  (Sancerre),$76, Loire Valley,94,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Vacheron
363,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      Named after the Roman road that led down to the Loire river crossing, this vineyard is one of the top sites of Sancerre. This wine is balanced, with layers of white fruits as well as touches of lime and a strong taut texture. Drink this wine now. Organic and biodynamic.                      Roger Voss ",Les Romains,Alphonse Mellot 2017 Les Romains  (Sancerre),$57, Loire Valley,94,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Alphonse Mellot
364,13.7%,"Rutherford, Napa, California, US",750 ml,White, US,12/1/2020,"
                      Inviting aromas of wet stone, honeysuckle and grass are met by a wealth of grapefruit, lime and more stone on the palate, offering a lovely combination that impresses from start to lengthy finish. Elements of lemongrass add to an intriguing experience.                      Virginie Boone ",Beckstoffer Melrose Vineyard,Eleven Eleven 2019 Beckstoffer Melrose Vineyard Sauvignon Blanc (Rutherford),$38, California,93, Napa,Rutherford,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Eleven Eleven
365,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      This ripe, now mature, wine offers attractive touches of oxidation as well as smoothly textured yellow fruits. Bottled without added sulfur, it shows the ripe side of Sauvignon Blanc. Drink now.                      Roger Voss ",Renaissance Pur,Fleuriet Frères 2018 Renaissance Pur  (Sancerre),$45, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Fleuriet Frères
366,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      This ripe, now mature, wine offers attractive touches of oxidation as well as smoothly textured yellow fruits. Bottled without added sulfur, it shows the ripe side of Sauvignon Blanc. Drink now.                      Roger Voss ",Renaissance Pur,Fleuriet Frères 2018 Renaissance Pur  (Sancerre),$45, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Fleuriet Frères
367,13.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      Fermented and aged in barrel, this wine has a great richness. It brings tropical fruits into the palate of flavors while still keeping an eye on fresher citrus highlights. Spice and an open, mature character are coming together in this ready-to-drink wine.                      Roger Voss ",La Grande Châtelaine,Joseph Mellot 2017 La Grande Châtelaine  (Sancerre),$39, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Joseph Mellot
368,13.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      A ripe and mineral-driven wine, this is crisp and tautly textured. White fruits vie with citrus acidity to show off the structure and acidity. This wine will be ready from 2021.                      Roger Voss ",Silex,Domaine Delaporte 2018 Silex  (Sancerre),$42, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Delaporte
369,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      A selection of grapes from a top vineyard has produced this wine that combines density and fruit intensity. It is rich with white fruits, tight citrus and a taut, steely edge that will allow this wine to age further. Drink from 2021. Organic.                      Roger Voss ",Le Grand Rochoy,Domaine Laporte 2018 Le Grand Rochoy  (Sancerre),N/A, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Laporte
370,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      This limited-production wine was aged in wood for 11 months, giving it a twist of spice to balance the crisp and textured fruit. A steely edge shows how the wine is still in the early stages of its aging process. Drink from 2021. Organic and biodynamic.                      Roger Voss ",Exils,François Crochet 2018 Exils  (Sancerre),$40, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,François Crochet
371,14%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      A generous wine, this has spiciness and a strongly mineral texture. It is rich and intense, with great presence and concentration. Ripeness is driving the wine to an impressive maturity. Drink from 2021.                      Roger Voss ",La Baronne,Domaine Bernard Fleuriet et Fils 2018 La Baronne  (Sancerre),$47, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Bernard Fleuriet et Fils
372,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      Produced from old vines, this dense wine is packed with white fruits. The mineral texture gives it a tight, taut feel, balancing this against bright fruitiness. With 50% of the wine aged in wood, it has a strong nutmeg spice character that adds extra complexity. Drink from 2021.                      Roger Voss ",Chant de l'Orme,Pierre Morin 2018 Chant de l'Orme  (Sancerre),$33, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Pierre Morin
373,14%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      A generous wine, this has spiciness and a strongly mineral texture. It is rich and intense, with great presence and concentration. Ripeness is driving the wine to an impressive maturity. Drink from 2021.                      Roger Voss ",La Baronne,Domaine Bernard Fleuriet et Fils 2018 La Baronne  (Sancerre),$47, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Bernard Fleuriet et Fils
374,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      This single-vineyard wine is both ripe with red-apple fruits and crisply mineral, shot through with citrus and tight acidity. Although it can be drunk now, the wine, with its good texture, will age well through 2022 for final maturity. Organic and biodynamic.                      Roger Voss ",Le Clos de Bannon,Domaine Fouassier 2018 Le Clos de Bannon  (Sancerre),$65, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Fouassier
375,14%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      Grown on the famed Kimmeridgian chalk of Sancerre, this wine is intense, tightly wound with young fruits and acidity. With its power, dense green-fruit flavors and steely edge, the wine is set for aging. Drink from 2022. Organic and biodynamic.                      Roger Voss ",La Moussière,Alphonse Mellot 2019 La Moussière  (Sancerre),$40, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Alphonse Mellot
376,13.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      The tiny production of this wood-fermented wine makes it notable. It is also impressive with its mature, sophisticated fruitiness and still-present minerality. From the famed Monts Damnés vineyard, the wine is complex and likely to age further. Drink from 2021.                      Roger Voss ",Florilège des Monts Damnés,Domaine Anthony & David Girard 2018 Florilège des Monts Damnés  (Sancerre),$39, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Anthony & David Girard
377,14%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      Aged in barrels and with no added sulfur, this wine brings a new dimension to Sancerre. Baked apple and ripe fruit flavors are balanced by a touch of toastiness, giving richness. Final acidity provides a crisp shot at the end. Drink from 2021.                      Roger Voss ",Pur Jus,Domaine Bernard Fleuriet et Fils 2018 Pur Jus  (Sancerre),$52, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Bernard Fleuriet et Fils
378,14.5%,"Happy Canyon of Santa Barbara, Central Coast, California, US",750 ml,White, US,12/1/2020,"
                      There's an underlying grassy tone to the nose of this bottling, yet the tropical-flower, guava and white-fleshed-fruit aromas dominate. The palate is rounded with flavors of passionfruit-orange-guava juice that ride a creamy texture.                      Matt Kettmann ",Grassini Vineyard,Dragonette 2018 Grassini Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),$50, California,93, Central Coast,Happy Canyon of Santa Barbara,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Dragonette
379,14%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      Grown on the famed Kimmeridgian chalk of Sancerre, this wine is intense, tightly wound with young fruits and acidity. With its power, dense green-fruit flavors and steely edge, the wine is set for aging. Drink from 2022. Organic and biodynamic.                      Roger Voss ",La Moussière,Alphonse Mellot 2019 La Moussière  (Sancerre),$40, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2019,Alphonse Mellot
380,14.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      If you manage to pick up this crazily heavy bottle, the wine that will be poured from it is rich and concentrated. It has great intensity, with green fruits that are tautly textured with herbal and mineral characteristics. Packed with ripeness and youthful acidity, the wine will age and shouldn't be drunk before 2021.                      Roger Voss ",Jadis,Henri Bourgeois 2017 Jadis  (Sancerre),$55, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2017,Henri Bourgeois
381,13.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      Old vines give this wine concentration and bring out rich white fruits. Aged on its lees for a year, the wine has plenty of density and a ripe texture that will soften well. Drink this wine from 2021.                      Roger Voss ",Les L-O,Michel Vattan 2018 Les L-O  (Sancerre),$36, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Michel Vattan
382,13%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      This wine is beautifully poised, taut and still very young. Acidity and texture come from the tough soil of this steep vineyard, giving the wine its structure. Drink this wine from 2022. Organic and biodynamic.                      Roger Voss ",Le Paradis,Domaine Vacheron 2018 Le Paradis  (Sancerre),$76, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Domaine Vacheron
383,13.5%,"Sancerre, Loire Valley, France",750 ml,White, France,12/1/2020,"
                      The precipitous slope of the Monts Damnés vineyard is beautifully positioned to produce great wine. With its balance between rich intensity and crisp acidity, this citrus-flavored, mineral-textured wine is just approaching drinkability. To bring out all its character, wait until 2021.                      Roger Voss ",La Côte des Monts Damnés,Henri Bourgeois 2018 La Côte des Monts Damnés  (Sancerre),$40, Loire Valley,93,Sancerre,,Not rated yet [Add Your Review],Sauvignon Blanc,2018,Henri Bourgeois
